id|name|latitude|longitude|province_id
ee0b9d0c-ac51-4fc9-9f37-15cd9c4c8fa8|Philadelphia|39.9525839|-75.1652215|f04e568f-3ce0-4540-ab96-e2db4a45b158
b599dee6-a91f-52cd-b4cc-1f3e5364369e|San Francisco|37.7749295|-122.4194155|807861bb-e166-534e-97d4-209c3530d6c0
4d21c43f-40b4-5a2c-8d07-b255330e87ec|Atlanta|33.7489954|-84.3879824|472e16db-89ac-5991-94e6-b5af34a7a646
95de27aa-aeb6-5439-91d9-99c4a6375815|New Orleans|29.95106579999999|-90.0715323|ed2c1705-a66e-5ea6-b210-01a5da555ba1
65275174-3811-5acf-ae80-deb9592ab341|Chicago|41.8781136|-87.6297982|2db10826-8e81-5956-916f-8d4fb4454984
641396d5-55f2-4c5b-bee4-10459f7dc5d3|Abington|40.123941|-75.1439681|2db10826-8e81-5956-916f-8d4fb4454984
